,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
118,1.680000000000001,-2.3205334407927416,-3.399301870366462,-1.5998257529140039,-1.767379032584031,-1.5054977572201973,-1.3583473668414596,-1.6918851524008829
119,1.690000000000001,-2.3568707669866273,-3.4734350911816674,-1.6217514436101594,-1.7859865529630299,-1.5213481094545196,-1.375792632313984,-1.7102208215723675
120,1.700000000000001,-2.3933749687052734,-3.5479318509561115,-1.643799540209933,-1.8046406864071292,-1.537238167865995,-1.3933360391321894,-1.7286103569520066
121,1.710000000000001,-2.430038733498645,-3.622754457383415,-1.6659678293855325,-1.8233400954930858,-1.5531667932039852,-1.41097633676341,-1.7470524116927548
122,1.720000000000001,-2.4668547294005303,-3.6978652253587154,-1.6882540714634768,-1.8420834489064901,-1.5691328514215082,-1.4287122567106179,-1.7655456417484294
123,1.730000000000001,-2.503815612991207,-3.7732265727273893,-1.7106560018560757,-1.860869421917658,-1.5851352140806156,-1.4465425131289351,-1.7840887064003736
124,1.740000000000001,-2.5409140373801953,-3.848801114141575,-1.733171332506896,-1.8796966968461064,-1.6011727587480462,-1.4644658034512874,-1.802680268774931
125,1.750000000000001,-2.57814266009202,-3.924551752554821,-1.7557977533483533,-1.8985639635134102,-1.61724436938098,-1.4824808090225807,-1.8213189963514265
126,1.7600000000000011,-2.6154941508385434,-4.000441767912586,-1.7785329337694948,-1.9174699196842382,-1.633348936702722,-1.5005861957417468,-1.8400035614603376
127,1.7700000000000011,-2.652961199161975,-4.076434902627023,-1.8013745240920953,-1.9364132714954008,-1.6494853585681786,-1.5187806147110334,-1.858732641771394
128,1.7800000000000011,-2.6905365219334274,-4.152495443458039,-1.82432015705315,-1.9553927338727353,-1.665652540318969,-1.537062702891868,-1.8775049207713166
129,1.7900000000000011,-2.7282128706925723,-4.228588299458695,-1.84736744929188,-1.9744070309357096,-1.6818493951280775,-1.5554310837666603,-1.8963190882309728
130,1.8000000000000012,-2.7659830388146927,-4.304679075680913,-1.8705140028393628,-1.9934548963896017,-1.6980748443339218,-1.573884368005875,-1.9151738406616976
131,1.8100000000000012,-2.803839868492306,-4.380734142376799,-1.8937574066089184,-2.0125350739051586,-1.7143278177637562,-1.592421154139723,-1.9340678817605728
132,1.8200000000000012,-2.841776257519285,-4.456720699471225,-1.9170952378854087,-2.0316463174856447,-1.7306072540463313,-1.6110400292338098,-1.9529999228444748
133,1.8300000000000012,-2.8797851658662816,-4.532606836122021,-1.9405250638116127,-2.0507873918212063,-1.7469121009137518,-1.6297395695680796,-1.9719686832726953
